timestamp	species	generation	reward	distance	food	breeding
1777532299.256333	gorilla	0	5.637555557959302	4.070677945173682	0	1
1777532299.2563388	gorilla	1	11.238820290045176	11.28011916760187	0	0
1777532299.256342	gorilla	2	8.647651068474522	8.588321194009056	0	0
1777532299.256344	gorilla	3	7.781543021470613	7.720367212460845	0	0
1777532299.256345	gorilla	4	4.943337742557334	4.577798598947926	1	1
1777532299.256347	gorilla	5	14.07282319101622	14.081880289940147	0	0
1777532299.256348	gorilla	6	16.484970369580363	16.51944612299585	0	0
1777532299.2563488	gorilla	7	13.78389817616111	13.799068055127314	1	0
1777532299.256351	gorilla	8	17.963973683317707	17.940809188995	0	0
1777532299.2563531	gorilla	9	5.594758401082195	4.7441331743249595	0	1
1777575592.906121	gorilla	0	18.719938719795486	18.68336064749436	1	0
1777575592.9061382	gorilla	1	13.350972600966173	13.342352960803344	0	0
1777575592.906144	gorilla	2	18.685944750959678	18.734433658503093	1	0
1777575592.9061482	gorilla	3	19.489427805495662	19.446875038590132	0	0
1777575592.906152	gorilla	4	17.187267061254556	17.16177074425084	0	0
1777575592.906156	gorilla	5	14.006751490860479	14.155589341587266	0	0
1777575592.90616	gorilla	6	19.174441268504516	19.220447911923877	0	0
1777575592.906164	gorilla	7	16.017426161110425	16.030697718987852	0	0
1777575592.906168	gorilla	8	20.91824458162952	20.94123393860024	0	0
1777575592.9061718	gorilla	9	18.706442043843037	18.67932425544881	0	0
1777575592.906176	gorilla	10	18.539357489296744	18.50836561663439	0	0
1777575592.9061801	gorilla	11	18.761373329861357	18.851246453083494	0	0
1777575592.906184	gorilla	12	18.698278915848665	18.715711962819476	0	0
1777575592.906188	gorilla	13	19.61694293418309	19.583245206845667	0	0
1777575592.906191	gorilla	14	14.314336423772744	14.427559390423031	0	0
1777575592.906195	gorilla	15	18.999442223524042	18.97627705920199	0	0
1777575592.906198	gorilla	16	19.147440999705267	19.2031973574834	1	0
1777575592.906202	gorilla	17	17.60545005416686	17.574962202555295	0	0
1777575592.906206	gorilla	18	16.60870004696671	16.585100597490054	0	0
1777575592.90621	gorilla	19	18.514430430837315	18.552507336008773	0	0
