timestamp	species	generation	reward
1777444862.453836	snake	0	4.737915719704232
1777444862.453841	snake	1	5.201591764363756
1777444862.453842	snake	2	8.703126020849592
1777444862.453844	snake	3	6.58840772942893
1777444862.453845	snake	4	9.61325338007773
1777444862.453847	snake	5	5.925875550135439
1777444862.4538481	snake	6	4.34097506078314
1777444862.45385	snake	7	7.900025804963212
1777444862.453851	snake	8	5.832804827711188
1777444862.453852	snake	9	9.62465264935918
1777444862.453853	snake	10	7.828039075476563
1777444862.4538538	snake	11	5.796893866915012
1777444862.453856	snake	12	4.224584468077531
1777444862.453857	snake	13	4.326986635720819
1777444862.4538581	snake	14	6.524232657700629
1777444862.453859	snake	15	8.025580633693004
1777444862.45386	snake	16	5.65894484804933
1777444862.4538612	snake	17	11.77867047866727
1777444862.453862	snake	18	17.86481661451878
1777444862.453863	snake	19	11.89410690234963
1777445365.038944	snake	0	9.977463076375894
1777445365.038947	snake	1	7.842253102310877
1777445365.038949	snake	2	9.843190189391795
1777445365.03895	snake	3	7.927260912773768
1777445365.038951	snake	4	7.943551935241935
1777445365.0389519	snake	5	9.94506359894434
1777445365.0389519	snake	6	9.943792356834322
1777445365.038954	snake	7	6.70816897618446
1777445365.038955	snake	8	9.919763747167522
1777445365.038955	snake	9	3.9613412742528413
1777445365.038956	snake	10	7.990297635979028
1777445365.038957	snake	11	9.992920010694322
1777445365.038958	snake	12	9.989183923083804
1777445365.038959	snake	13	9.988706128937222
1777445365.0389602	snake	14	9.987825299405241
1777445365.038961	snake	15	9.987162699500786
1777445365.038962	snake	16	9.98647215799575
1777445365.0389628	snake	17	9.985675013198412
1777445365.0389628	snake	18	9.985108734087593
1777445365.038964	snake	19	9.984119481229225
