timestamp	species	generation	reward	distance	food	breeding
1777591490.11801	kangaroo	0	16.97761410540153	17.08428569285049	0	0
1777591490.118036	kangaroo	1	17.583330346627648	17.550944757815476	0	0
1777591490.118052	kangaroo	2	20.2215742071411	20.277632783687874	0	0
1777591490.118058	kangaroo	3	6.152776129064676	16.224750851208086	0	0
1777591490.11806	kangaroo	4	19.697365367525197	19.641047517012385	0	0
1777591490.1180642	kangaroo	5	18.528686108570522	18.47970866524551	0	0
1777591490.118077	kangaroo	6	19.453333041571955	19.41959476141442	0	0
1777591490.1180868	kangaroo	7	18.070354241092545	18.126081389930395	0	0
1777591490.118094	kangaroo	8	17.692814054896512	17.73645263722284	0	0
1777591490.1181078	kangaroo	9	20.163804187241837	20.301658036906353	0	0
1777591490.118114	kangaroo	10	12.648344072185308	12.702959569132886	0	0
1777591490.118122	kangaroo	11	19.984253111533963	20.033523016422908	0	0
1777591490.118131	kangaroo	12	16.54237643122846	16.48027053610411	0	0
1777591490.118134	kangaroo	13	17.45175534055078	17.44420131990561	0	0
1777591490.1181388	kangaroo	14	14.326061804068429	14.378649781769887	0	0
1777591490.118146	kangaroo	15	14.396680622925802	14.343072713437234	0	0
1777591490.118151	kangaroo	16	17.25592568473693	17.25748805534139	0	0
1777591490.118154	kangaroo	17	19.01326582474874	18.976217365393833	0	0
1777591490.118155	kangaroo	18	19.366943345366582	19.368723404619875	0	0
1777591490.118158	kangaroo	19	16.517552215332458	16.497037055486597	0	0
