timestamp	species	generation	reward	distance	food	breeding
1777671457.838878	megapede	0	67.29532629782929	77.50170387418093	0	0
1777671457.838898	megapede	1	66.9539499163584	77.20977685854207	0	1
1777671457.838902	megapede	2	70.94092004689716	70.93222633039441	0	0
1777671457.8389041	megapede	3	67.79239350378622	78.00729307903359	0	0
1777671457.8389068	megapede	4	77.07800012881766	77.29564181512588	0	0
1777671457.8389099	megapede	5	67.87011108025301	77.99518823948968	0	0
1777671457.838915	megapede	6	67.69717176133466	77.99290444924806	0	0
1777671457.838918	megapede	7	67.78716861447384	78.00000120903344	0	0
1777671457.8389199	megapede	8	67.67204092054499	78.00225363296495	0	0
1777671457.838923	megapede	9	75.01707493642564	75.19402627817892	0	0
1777671457.838926	megapede	10	67.82715000424761	77.99810600808068	0	0
1777671457.83893	megapede	11	78.63867566573737	78.66224742529296	0	0
1777671457.838933	megapede	12	65.70163466240191	75.97665272159594	0	0
1777671457.838936	megapede	13	67.82614617080863	77.98136886501803	0	0
1777671457.838939	megapede	14	67.94433018642428	78.01424162786418	0	0
1777671457.838942	megapede	15	67.90017561175802	78.0004252783789	0	0
1777671457.838945	megapede	16	65.68453803653391	76.00307479061239	0	0
1777671457.838953	megapede	17	67.76566563470709	78.0080653827044	0	0
1777671457.838955	megapede	18	67.67150744729445	77.99817731073078	0	0
1777671457.838957	megapede	19	67.69543175585801	77.98302564861973	0	0
