timestamp	species	generation	reward	distance	food	breeding
1777595602.608845	crab	0	8.22493929345702	18.336648681265423	0	0
1777595602.609014	crab	1	20.848573704496772	20.864016759328837	0	0
1777595602.609025	crab	2	20.83541854091053	20.913157976946675	0	0
1777595602.609055	crab	3	9.973740403340614	20.130257179531384	0	0
1777595602.609067	crab	4	13.967452354434192	13.921132937490919	0	0
1777595602.6090932	crab	5	15.829934489811215	15.819839677653103	0	0
1777595602.609107	crab	6	15.823140611301463	15.997651475905327	0	0
1777595602.6091158	crab	7	8.32809767783427	18.437282688966892	0	0
1777595602.60918	crab	8	10.542568588812925	20.7461277782518	0	0
1777595602.6091928	crab	9	11.62323649750368	11.608438418518933	0	0
1777595602.609223	crab	10	9.150299844979576	9.144318071967128	0	0
1777595602.6092522	crab	11	17.623659680606732	17.81794045628097	0	0
1777595602.609259	crab	12	11.861390805583568	11.86475857615479	0	0
1777595602.6092658	crab	13	10.498689783757795	10.665502847775501	0	0
1777595602.6092741	crab	14	15.171087382854756	15.252753592093503	0	0
1777595602.609282	crab	15	10.563674445349827	10.683973895003561	0	0
1777595602.609319	crab	16	14.4027614211752	14.524166137741606	0	0
1777595602.6093261	crab	17	9.395270242354874	19.615601704456953	1	0
1777595602.60933	crab	18	9.30339785398829	19.390974589902125	0	0
1777595602.609333	crab	19	19.699787921879143	19.757720381140636	0	0
