timestamp	species	generation	reward	distance	food	breeding
1777613428.352781	hopper_agent	0	74.0224864535942	73.99853092298603	0	0
1777613428.3528	hopper_agent	1	75.96916580564809	75.99639349169294	0	0
1777613428.3528059	hopper_agent	2	78.05132353304252	77.99362457596263	0	0
1777613428.352809	hopper_agent	3	71.97235312527478	71.97994737882973	0	0
1777613428.352811	hopper_agent	4	73.50558514817735	73.48022591476656	0	0
1777613428.3528142	hopper_agent	5	70.2104799849121	70.14925933967481	0	0
1777613428.3528168	hopper_agent	6	78.29558716031259	78.24941694082818	0	0
1777613428.352819	hopper_agent	7	69.99423906951081	69.99642268823335	0	0
1777613428.352822	hopper_agent	8	78.12470482172402	78.07278927812352	0	0
1777613428.352824	hopper_agent	9	76.00773059860103	75.997655074764	0	0
1777613428.352832	hopper_agent	10	74.0844985857524	73.9996894643122	0	0
1777613428.352834	hopper_agent	11	72.14634782402398	72.12594954891095	0	0
1777613428.3528361	hopper_agent	12	78.07018932589337	77.99836908572699	0	0
1777613428.352839	hopper_agent	13	67.89679808625147	67.88276863485446	0	0
1777613428.352841	hopper_agent	14	77.85121213865186	77.81650428935887	0	0
1777613428.352843	hopper_agent	15	78.10112721907106	78.00971960757403	0	0
1777613428.3528461	hopper_agent	16	78.08340930506748	78.01484695373833	0	0
1777613428.352849	hopper_agent	17	77.92489746824019	77.92941743351098	0	0
1777613428.35285	hopper_agent	18	77.98115627395441	77.9283698364424	0	0
1777613428.352853	hopper_agent	19	77.87521667910181	77.88780829285886	0	0
