timestamp	species	generation	reward	distance	food	breeding
1777671396.5958972	legion_hexapod	0	67.87960799597562	78.03830261730447	0	0
1777671396.595922	legion_hexapod	1	67.87263679616264	78.00216765703229	0	0
1777671396.5959291	legion_hexapod	2	65.93941725256563	75.99978626490537	0	0
1777671396.595933	legion_hexapod	3	67.90932353008593	77.96774305121535	0	0
1777671396.595938	legion_hexapod	4	67.99240998122882	78.037375136098	0	0
1777671396.5959418	legion_hexapod	5	67.84716491340777	77.99733660917985	0	0
1777671396.595946	legion_hexapod	6	67.98036893095207	78.00238523546214	0	0
1777671396.5959492	legion_hexapod	7	67.94422109019781	78.01823974438254	0	0
1777671396.595954	legion_hexapod	8	67.83744285063582	77.99429974927207	0	0
1777671396.595958	legion_hexapod	9	67.89751884893839	78.0090700804796	0	0
1777671396.595962	legion_hexapod	10	67.93426642911763	78.01068395360804	0	0
1777671396.595968	legion_hexapod	11	67.98105009276259	78.0012120955772	0	0
1777671396.595971	legion_hexapod	12	67.74989092469231	77.999996574261	0	0
1777671396.5959759	legion_hexapod	13	67.81890711899611	78.00105211879217	0	0
1777671396.59598	legion_hexapod	14	67.79494290475982	78.00514813090543	0	0
1777671396.595983	legion_hexapod	15	67.97069787529526	77.99848741877297	0	0
1777671396.595988	legion_hexapod	16	67.85668640616882	77.99995027879956	0	0
1777671396.595992	legion_hexapod	17	67.96532637633558	78.0001852014606	0	0
1777671396.595996	legion_hexapod	18	67.80899064016215	77.99794448146218	0	0
1777671396.595999	legion_hexapod	19	67.97798974603792	78.00264816525808	0	0
1777682583.716714	legion_hexapod	0	67.9290217607432	78.01140327704026	0	0
1777682583.716726	legion_hexapod	1	67.74006648564281	77.96665628064096	0	0
1777682583.7167308	legion_hexapod	2	67.82856240013676	78.02247325274308	0	0
1777682583.716735	legion_hexapod	3	67.90208812895692	78.00302341543323	0	0
1777682583.716738	legion_hexapod	4	67.83707001525457	78.0189954921616	0	0
1777682583.716741	legion_hexapod	5	67.94633561661085	78.01770759182342	0	0
1777682583.716744	legion_hexapod	6	67.83090397626593	77.93553491283609	0	0
1777682583.716747	legion_hexapod	7	67.95862109841171	78.01657631712094	0	0
1777682583.7167501	legion_hexapod	8	67.79020399363439	78.0088233004236	0	0
1777682583.716753	legion_hexapod	9	67.81939033164899	78.0018362794397	0	0
1777682583.716757	legion_hexapod	10	67.90779725729628	77.99448155793112	0	0
1777682583.7167602	legion_hexapod	11	67.84639153746475	78.00029265364331	0	0
1777682583.7167628	legion_hexapod	12	65.88852576031236	76.0029907380891	0	0
1777682583.7167659	legion_hexapod	13	67.87710997715898	78.00042153524151	0	0
1777682583.716769	legion_hexapod	14	67.81610473882162	78.03871011159056	0	0
1777682583.716772	legion_hexapod	15	67.9596769336019	77.99872844699084	0	0
1777682583.716775	legion_hexapod	16	67.91410226999538	77.9793078170018	0	0
1777682583.716778	legion_hexapod	17	67.946155554143	78.00056723157745	0	0
1777682583.7167811	legion_hexapod	18	67.96478616431867	77.99150110878868	0	0
1777682583.7167842	legion_hexapod	19	67.80108186195693	77.99752253453222	0	0
