timestamp	species	generation	reward	distance	food	breeding
1777613251.530177	quadruped_fixed	0	70.2055128829036	70.17276040789396	0	0
1777613251.530192	quadruped_fixed	1	77.05201600842263	77.01055135225056	0	0
1777613251.530196	quadruped_fixed	2	78.02510153412442	78.04272199412664	0	0
1777613251.530198	quadruped_fixed	3	76.26321056619126	76.25558211744493	0	0
1777613251.5302012	quadruped_fixed	4	73.77495431080041	73.79465848360088	0	0
1777613251.5302029	quadruped_fixed	5	78.17909695579999	78.11214278342294	0	0
1777613251.530206	quadruped_fixed	6	78.1409274635004	78.0804467468256	0	0
1777613251.530208	quadruped_fixed	7	77.15056952416249	77.14457984332874	0	0
1777613251.53021	quadruped_fixed	8	77.20101420395054	77.13288989530514	0	0
1777613251.530213	quadruped_fixed	9	76.0800777097997	76.07130214242898	0	0
1777613251.530215	quadruped_fixed	10	78.179707674245	78.18497801648165	0	0
1777613251.530218	quadruped_fixed	11	77.77065198539323	77.68535657785931	0	0
1777613251.530221	quadruped_fixed	12	78.06010857731796	78.02681647140857	0	0
1777613251.5302231	quadruped_fixed	13	78.26742441487944	78.16990553495381	0	0
1777613251.530226	quadruped_fixed	14	77.43147738715486	77.36739728121152	0	0
1777613251.530228	quadruped_fixed	15	78.07029702800575	78.0300836667146	0	0
1777613251.53023	quadruped_fixed	16	75.90595894791564	76.01098850251864	0	0
1777613251.5302331	quadruped_fixed	17	75.70522225387101	75.62640616562273	0	0
1777613251.5302348	quadruped_fixed	18	77.1615546938219	77.22475040329137	0	0
1777613251.530238	quadruped_fixed	19	74.16881452971163	74.23164744045906	0	0
