timestamp	species	generation	reward	distance	food	breeding
1777533797.573171	snake	0	6.0077388343611	4.233749930798743	0	1
1777533797.5731971	snake	1	6.604402825066418	2.3632640606645783	0	1
1777533797.5732	snake	2	5.028632333375987	5.242744578194309	0	0
1777533797.573202	snake	3	15.370451455569095	15.308975885284095	0	0
1777533797.573204	snake	4	6.783020810129317	16.809451463027532	0	0
1777533797.573206	snake	5	6.525926244373296	4.264052636742776	0	0
1777533797.573208	snake	6	14.821643379613368	14.77919825625573	0	0
1777533797.573209	snake	7	6.246986555309271	16.32988425070803	0	0
1777533797.573211	snake	8	11.873284392085376	11.776106901628827	0	0
1777533797.5732129	snake	9	7.247612336237764	17.262980447425154	0	0
1777572126.6068869	snake	0	12.509585928282046	12.409585928282047	0	0
1777573002.346109	snake	0	3.414834447190099	3.412078510620932	0	1
1777608874.5752032	snake	0	64.09180443283738	64.01181763871782	0	0
1777608874.575218	snake	1	76.08399464267212	76.0094106487457	0	0
1777608874.575223	snake	2	78.1153006091348	78.01623612659606	0	0
1777608874.575228	snake	3	76.09846045738851	76.01995633868412	0	0
1777608874.575231	snake	4	76.0512733234263	76.02119986626579	0	0
1777608874.5752351	snake	5	76.10305619507359	76.02881404033032	0	0
1777608874.575239	snake	6	74.13903545888877	74.05076767680686	0	0
1777608874.575243	snake	7	74.05934985701178	74.01863523807539	0	0
1777608874.575247	snake	8	76.14577621991592	76.06426411657068	0	0
1777608874.57525	snake	9	78.1003536996742	78.01508862021771	0	0
1777608874.5752552	snake	10	78.10876122737245	78.06559895175688	0	0
1777608874.575258	snake	11	74.15080469039884	74.05300925682475	0	0
1777608874.575262	snake	12	76.12812063395705	76.03604002735968	0	0
1777608874.5752661	snake	13	78.24930002625962	78.17726285320641	0	0
1777608874.57527	snake	14	78.13223029624696	78.07676173962236	0	0
1777608874.575273	snake	15	76.08357343746603	76.0276893788525	0	0
1777608874.575277	snake	16	76.11474484130093	76.01965719253764	0	0
1777608874.575281	snake	17	78.1068828282336	78.02903659145552	0	0
1777608874.575284	snake	18	74.12249091968155	74.04803178403748	0	0
1777608874.575287	snake	19	67.99596251947271	78.00683620301885	0	0
1777655597.497878	snake	0	4.614255296679687	4.562585148971059	2	0
