timestamp	species	generation	reward
1777444365.506786	centipede	0	9.22458299297212
1777444365.5067892	centipede	1	9.234592221638692
1777444365.5067909	centipede	2	9.244405583386136
1777444365.5067918	centipede	3	9.254010899607955
1777444365.506793	centipede	4	9.262871328165645
1777444365.506794	centipede	5	9.26243976692166
1777444365.506795	centipede	6	9.745929874460192
1777444365.5067961	centipede	7	9.797365943844204
1777444365.506797	centipede	8	9.251437831527255
1777444365.506797	centipede	9	9.809310509153567
1777444365.5067992	centipede	10	9.806993125099309
1777444365.5067992	centipede	11	9.31577325949485
1777444365.5068002	centipede	12	9.831328169944669
1777444365.506801	centipede	13	9.837892665665215
1777444365.5068018	centipede	14	9.848399458020115
1777444365.506803	centipede	15	9.34896283816821
1777444365.506804	centipede	16	9.85483480850928
1777444365.506805	centipede	17	9.864879488880112
1777444365.5068061	centipede	18	9.870360923297046
1777444365.506807	centipede	19	9.379528355688814
1777444796.494984	centipede	0	9.165847509791668
1777444796.494987	centipede	1	9.175996506546849
1777444796.494988	centipede	2	9.685434325390338
1777444796.4949892	centipede	3	9.69154304102996
1777444796.49499	centipede	4	9.705849975853651
1777444796.494991	centipede	5	9.236971918738563
1777444796.4949918	centipede	6	9.280507742875027
1777444796.494993	centipede	7	9.25009219313134
1777444796.494994	centipede	8	9.250816225723117
1777444796.4949949	centipede	9	9.794889388244806
1777444796.494996	centipede	10	9.78237438442082
1777444796.494997	centipede	11	9.311763463032227
1777444796.494997	centipede	12	9.813813907898256
1777444796.494999	centipede	13	9.303601054584203
1777444796.4950001	centipede	14	9.319376272101145
1777444796.495001	centipede	15	9.843409091100977
1777444796.495001	centipede	16	9.33302813884113
1777444796.495002	centipede	17	9.34921160586741
1777444796.495003	centipede	18	9.85986174537669
1777444796.495004	centipede	19	9.358880239052478
1777446880.8676941	centipede	0	8.710251338592863
1777446880.867697	centipede	1	8.747429812537822
1777446880.867698	centipede	2	8.768805001634165
1777446880.867699	centipede	3	8.8153072240808
1777446880.8676999	centipede	4	8.848166927476491
1777446880.867701	centipede	5	17.872538069349652
1777446880.867702	centipede	6	17.848841142938156
1777446880.867702	centipede	7	8.645460214320579
1777446880.867703	centipede	8	8.348047095589468
1777446880.8677042	centipede	9	17.042914963061907
1777446880.867705	centipede	10	19.83148170009906
1777446880.867706	centipede	11	15.551002926689089
1777446880.8677068	centipede	12	13.986526315267643
1777446880.867708	centipede	13	17.36830973292323
1777446880.867709	centipede	14	10.55636639082954
1777446880.8677099	centipede	15	17.61445155280389
1777446880.8677099	centipede	16	16.670628457721744
1777446880.867711	centipede	17	12.842946223092124
1777446880.867712	centipede	18	7.488517044869207
1777446880.867713	centipede	19	15.128285399870013
1777451988.1857421	centipede	0	66.51440186784757
1777451988.18575	centipede	1	66.64617344111797
1777451988.185753	centipede	2	67.18920385462052
1777451988.185756	centipede	3	74.22698469728978
1777451988.1857579	centipede	4	73.95681938533207
1777451988.185761	centipede	5	74.07780866946246
1777451988.1857631	centipede	6	76.26905215009208
1777451988.185766	centipede	7	67.38983844932667
1777451988.185768	centipede	8	66.18786362177508
1777451988.18577	centipede	9	68.4907283531851
1777451988.1857731	centipede	10	67.19228241431347
1777451988.185775	centipede	11	69.07373629882137
1777451988.185777	centipede	12	67.67246444322443
1777451988.1857789	centipede	13	66.04429921394875
1777451988.185781	centipede	14	66.85805027578553
1777451988.185784	centipede	15	67.07316005161702
1777451988.185786	centipede	16	71.16354499399415
1777451988.185788	centipede	17	67.12114718200067
1777451988.18579	centipede	18	63.52294796796981
1777451988.185792	centipede	19	66.40234205137949
1777451988.185794	centipede	20	66.20669331530432
1777451988.1857972	centipede	21	66.06390512770943
1777451988.185799	centipede	22	66.44711268188424
1777451988.185801	centipede	23	67.32397886283594
1777451988.185803	centipede	24	66.37817600239445
1777451988.185805	centipede	25	66.80776063609885
1777451988.185807	centipede	26	66.46630476078558
1777451988.1858099	centipede	27	67.21234343150937
1777451988.185812	centipede	28	66.674976504121
1777451988.185814	centipede	29	67.36266526326321
1777451988.185816	centipede	30	67.06371810657228
1777451988.1858182	centipede	31	67.16088602271799
1777451988.1858199	centipede	32	66.454159066637
1777451988.185822	centipede	33	66.6917613864655
1777451988.185824	centipede	34	66.55586742078326
1777451988.185826	centipede	35	67.47734487934643
1777451988.1858282	centipede	36	66.82455075666653
1777451988.1858308	centipede	37	67.32942830061468
1777451988.185833	centipede	38	67.10647624380132
1777451988.1858351	centipede	39	67.52238949608797
1777451988.185837	centipede	40	67.12039998302049
1777451988.1858392	centipede	41	66.21829353600707
1777451988.1858408	centipede	42	67.57412130872416
1777451988.185843	centipede	43	67.46713957670616
1777451988.185845	centipede	44	67.48146774355409
1777451988.185847	centipede	45	66.56716048875946
1777451988.1858492	centipede	46	66.74079751925514
1777451988.1858509	centipede	47	66.74301428824177
1777451988.185853	centipede	48	66.21363423412292
1777451988.185855	centipede	49	65.85881519732779
