timestamp	species	generation	reward
1777444119.7958121	giraffe_default	0	19.07930889134111
1777444119.795815	giraffe_default	1	16.972452631552237
1777444119.795816	giraffe_default	2	17.93513028892954
1777444119.795817	giraffe_default	3	20.244590172401587
1777444119.795818	giraffe_default	4	18.40187168884693
1777444119.795819	giraffe_default	5	20.496302349981097
1777444119.79582	giraffe_default	6	17.00281286461047
1777444119.795821	giraffe_default	7	20.282402279524945
1777444119.7958221	giraffe_default	8	19.307588624422532
1777444119.795823	giraffe_default	9	21.812684766672287
1777444119.795824	giraffe_default	10	17.90905785292783
1777444119.795825	giraffe_default	11	16.313779632949597
1777444119.795826	giraffe_default	12	19.55936011602441
1777444119.795827	giraffe_default	13	20.15164152783455
1777444119.7958279	giraffe_default	14	9.1582486662224
1777444119.795829	giraffe_default	15	18.39401321932998
1777444119.79583	giraffe_default	16	22.02543633259136
1777444119.795831	giraffe_default	17	16.791665361668755
1777444119.7958322	giraffe_default	18	17.561258763963405
1777444119.795833	giraffe_default	19	10.298777414547288
1777444503.633451	giraffe_default	0	15.937185077601809
1777444503.633454	giraffe_default	1	7.21117884213802
1777444503.633455	giraffe_default	2	13.365910477663984
1777444503.6334562	giraffe_default	3	9.106895354128005
1777444503.633457	giraffe_default	4	15.713093979881803
1777444503.633458	giraffe_default	5	16.33144982356582
1777444503.6334589	giraffe_default	6	13.820415248758932
1777444503.63346	giraffe_default	7	18.480976977542976
1777444503.633461	giraffe_default	8	18.569490078169167
1777444503.633462	giraffe_default	9	18.724535565843293
1777444503.6334631	giraffe_default	10	18.898524960133827
1777444503.633464	giraffe_default	11	17.06279837676478
1777444503.633465	giraffe_default	12	17.331552302989834
1777444503.633466	giraffe_default	13	20.008601244765114
1777444503.633467	giraffe_default	14	18.97000855444231
1777444503.633467	giraffe_default	15	19.839127335706237
1777444503.633468	giraffe_default	16	19.465428768480912
1777444503.6334689	giraffe_default	17	19.424499342526573
1777444503.63347	giraffe_default	18	19.89166654242249
1777444503.633471	giraffe_default	19	19.92659729738095
1777446544.601695	giraffe_default	0	19.498498522422516
1777446544.6016982	giraffe_default	1	17.67043668056687
1777446544.6017	giraffe_default	2	18.862843608776522
1777446544.601701	giraffe_default	3	20.821510533432917
1777446544.601702	giraffe_default	4	20.940363834149284
1777446544.601703	giraffe_default	5	18.889976287788084
1777446544.601704	giraffe_default	6	20.726090984620047
1777446544.601704	giraffe_default	7	14.288390894926192
1777446544.601705	giraffe_default	8	19.98914496852294
1777446544.601706	giraffe_default	9	15.493255884030745
1777446544.601707	giraffe_default	10	17.050229371609518
1777446544.601708	giraffe_default	11	18.715801332429237
1777446544.6017091	giraffe_default	12	16.15801362896499
1777446544.60171	giraffe_default	13	17.183626564004374
1777446544.601711	giraffe_default	14	18.84199211256088
1777446544.6017122	giraffe_default	15	18.474780201962773
1777446544.601713	giraffe_default	16	19.45877550749383
1777446544.601714	giraffe_default	17	19.14815857693599
1777446544.6017148	giraffe_default	18	18.07813857711843
1777446544.601716	giraffe_default	19	18.965104204259614
1777452085.108756	giraffe_default	0	77.26044331717804
1777452085.108767	giraffe_default	1	76.9242521877702
1777452085.108771	giraffe_default	2	77.0948224483545
1777452085.1087732	giraffe_default	3	77.92749859384651
1777452085.1087759	giraffe_default	4	77.50882934504166
1777452085.108778	giraffe_default	5	76.83754854949737
1777452085.108781	giraffe_default	6	77.07418951435379
1777452085.108783	giraffe_default	7	77.0261538631708
1777452085.108785	giraffe_default	8	77.56458818620635
1777452085.108787	giraffe_default	9	77.04450157852068
1777452085.10879	giraffe_default	10	75.50004733628167
1777452085.108792	giraffe_default	11	77.43427605730095
1777452085.1087942	giraffe_default	12	76.25108949263294
1777452085.1087968	giraffe_default	13	77.52936608121135
1777452085.108799	giraffe_default	14	77.58153354000328
1777452085.1088011	giraffe_default	15	77.70479035008033
1777452085.108803	giraffe_default	16	76.5673688975447
1777452085.108806	giraffe_default	17	77.01832942509148
1777452085.108808	giraffe_default	18	76.77539092068687
1777452085.10881	giraffe_default	19	78.23213673273146
1777452085.108812	giraffe_default	20	77.6907964624087
1777452085.108814	giraffe_default	21	76.55285617022393
1777452085.108816	giraffe_default	22	78.11040666916978
1777452085.1088178	giraffe_default	23	77.25972546622998
1777452085.108821	giraffe_default	24	77.91120204018353
1777452085.108823	giraffe_default	25	76.93829817025156
1777452085.1088252	giraffe_default	26	78.00391809032858
1777452085.1088269	giraffe_default	27	79.29500809246083
1777452085.10883	giraffe_default	28	78.02806418431122
1777452085.108832	giraffe_default	29	76.82728789825518
1777452085.108834	giraffe_default	30	77.51920845894308
1777452085.1088362	giraffe_default	31	77.91518707803657
1777452085.1088388	giraffe_default	32	78.21589018744558
1777452085.108841	giraffe_default	33	79.39044524604621
1777452085.108844	giraffe_default	34	78.1311094437706
1777452085.1088462	giraffe_default	35	76.56837082311087
1777452085.108848	giraffe_default	36	77.86342895541164
1777452085.10885	giraffe_default	37	77.44513545652384
1777452085.108852	giraffe_default	38	77.56808989157312
1777452085.108854	giraffe_default	39	77.59463313740558
1777452085.1088572	giraffe_default	40	78.348294945643
1777452085.1088588	giraffe_default	41	76.76811764600902
1777452085.108861	giraffe_default	42	78.70928260348602
1777452085.108864	giraffe_default	43	77.95198534777248
1777452085.108865	giraffe_default	44	76.34464236991758
1777452085.1088672	giraffe_default	45	77.76717137430973
1777452085.1088698	giraffe_default	46	77.39092858751629
1777452085.108872	giraffe_default	47	78.09651330310129
1777452085.108875	giraffe_default	48	77.14065996822211
1777452085.108877	giraffe_default	49	76.68979576092458
