timestamp	species	generation	reward
1777444636.120429	gorilla	0	9.418120471291559
1777444636.1204321	gorilla	1	2.5673195530070716
1777444636.1204338	gorilla	2	5.197638060850345
1777444636.120435	gorilla	3	5.574484968033624
1777444636.120436	gorilla	4	4.5784374429655
1777444636.120437	gorilla	5	3.572788781886306
1777444636.120438	gorilla	6	14.793525995158074
1777444636.120439	gorilla	7	14.651822537356207
1777444636.12044	gorilla	8	-3.7649019718620007
1777444636.1204412	gorilla	9	9.961220522664107
1777444636.1204422	gorilla	10	6.56347128683504
1777444636.1204429	gorilla	11	7.829473394734088
1777444636.1204438	gorilla	12	9.737083293818085
1777444636.120445	gorilla	13	9.562080233404753
1777444636.120446	gorilla	14	9.44791017988242
1777444636.120447	gorilla	15	9.508751864832092
1777444636.120448	gorilla	16	9.47586832268378
1777444636.120449	gorilla	17	9.577204451159945
1777444636.12045	gorilla	18	7.725942165335229
1777444636.120451	gorilla	19	9.52455714789199
1777445111.747071	gorilla	0	9.693444449654118
1777445111.7470741	gorilla	1	9.700619983607037
1777445111.747075	gorilla	2	9.827293399322047
1777445111.747076	gorilla	3	9.832789855333859
1777445111.747078	gorilla	4	9.837461393700778
1777445111.747078	gorilla	5	9.782781623817502
1777445111.747079	gorilla	6	9.700032474550973
1777445111.7470798	gorilla	7	9.735185096300958
1777445111.747081	gorilla	8	9.719181356622887
1777445111.747082	gorilla	9	9.670624890295121
1777445111.747083	gorilla	10	9.895642533419906
1777445111.7470841	gorilla	11	9.663756054353374
1777445111.747085	gorilla	12	9.627311936423748
1777445111.747086	gorilla	13	9.66577393061429
1777445111.747087	gorilla	14	9.648348113813388
1777445111.747088	gorilla	15	9.646187152835896
1777445111.747088	gorilla	16	9.656799135250463
1777445111.747089	gorilla	17	9.803732200838406
1777445111.7470899	gorilla	18	9.675043323233153
1777445111.747091	gorilla	19	9.671813350638965
1777447250.660428	gorilla	0	4.581968217547987
1777447250.6604311	gorilla	1	13.451155642933125
1777447250.6604319	gorilla	2	5.193004283304855
1777447250.6604328	gorilla	3	20.531674634915827
1777447250.660434	gorilla	4	17.220267846544754
1777447250.660435	gorilla	5	9.508292480982178
1777447250.660436	gorilla	6	13.468251884438562
1777447250.660437	gorilla	7	11.571031745880672
1777447250.660438	gorilla	8	13.217732348530035
1777447250.660439	gorilla	9	18.252089461092943
1777447250.66044	gorilla	10	15.367995198871817
1777447250.6604412	gorilla	11	16.64692632435965
1777447250.6604412	gorilla	12	18.62113666295077
1777447250.660442	gorilla	13	19.098499629188446
1777447250.6604428	gorilla	14	16.943427828169895
1777447250.660444	gorilla	15	15.688495885684278
1777447250.660445	gorilla	16	15.846048894073622
1777447250.660446	gorilla	17	19.354353796200304
1777447250.660447	gorilla	18	16.598481913242054
1777447250.660448	gorilla	19	17.409083553654565
