timestamp	species	generation	reward	distance	food	breeding
1777661435.288241	megarachne	0	67.74840061900686	77.96207095661778	0	0
1777661435.288266	megarachne	1	75.88634008428623	75.98104798818433	0	0
1777661435.2882712	megarachne	2	69.04733561956631	79.18201331799314	0	0
1777661435.2882838	megarachne	3	67.88837865865345	78.00700533967427	0	0
1777661435.288288	megarachne	4	67.78465205382368	77.99224497382683	0	0
1777661435.288291	megarachne	5	67.57949386956483	77.99092792148964	0	0
1777661435.2882938	megarachne	6	67.67481675257409	77.92895978969985	0	0
1777661435.288298	megarachne	7	67.91396601562025	78.00741697894868	0	0
1777661435.288301	megarachne	8	67.85373719805467	78.00658455840417	0	0
1777661435.2883048	megarachne	9	67.74872654803252	77.97598877305921	0	0
1777661435.288308	megarachne	10	67.80306989047396	78.00682345271093	0	0
1777661435.288312	megarachne	11	67.83425190467655	78.01265031837828	0	0
1777661435.2883148	megarachne	12	67.78068537370464	78.00063865998497	0	0
1777661435.288322	megarachne	13	65.75905881058831	75.99655008842207	0	0
1777661435.2883258	megarachne	14	67.84440977543362	78.00289118862271	0	0
1777661435.288329	megarachne	15	67.76068842898431	77.99162622651247	0	0
1777661435.288341	megarachne	16	67.77328861560059	77.99780164883634	0	0
1777661435.288345	megarachne	17	67.83532617568666	78.01068524064185	0	0
1777661435.288348	megarachne	18	67.90215613511809	78.00432919195121	0	0
1777661435.288352	megarachne	19	67.62394635908359	77.99299774239284	0	0
