timestamp	species	generation	reward	distance	food	breeding
1777608858.185863	stilts_biped	0	76.2393650310369	76.26959000499586	0	0
1777608858.1858718	stilts_biped	1	74.57826841228642	74.53891760518871	0	0
1777608858.185878	stilts_biped	2	71.52375409314541	71.47004591216002	0	0
1777608858.18588	stilts_biped	3	66.00484076168337	76.03889067602981	0	0
1777608858.185882	stilts_biped	4	65.96950103588195	76.03085578942391	0	0
1777608858.1858828	stilts_biped	5	67.96110582506863	78.00460110321852	0	0
1777608858.185885	stilts_biped	6	77.90319507809016	77.92323594384445	0	0
1777608858.185886	stilts_biped	7	68.07301695498293	78.112875656101	0	0
1777608858.185888	stilts_biped	8	68.07933627428174	78.10488240395276	0	0
1777608858.18589	stilts_biped	9	67.82928863162863	77.88450522027992	0	0
1777608858.1858912	stilts_biped	10	68.17314167734548	78.1853304274005	0	0
1777608858.185893	stilts_biped	11	67.95127294959023	77.99364973563608	0	0
1777608858.1858938	stilts_biped	12	68.02051746627998	78.03720825749117	0	0
1777608858.185895	stilts_biped	13	68.01416953008905	78.05945738776393	0	0
1777608858.1858969	stilts_biped	14	68.01935130052942	78.03870372505546	0	0
1777608858.185898	stilts_biped	15	67.90232029570485	77.91484621508735	0	0
1777608858.1859	stilts_biped	16	67.86460563707772	77.90480193230877	0	0
1777608858.1859012	stilts_biped	17	67.8472366562977	77.96539232793695	0	0
1777608858.185903	stilts_biped	18	67.65891050048295	77.73958409767525	0	0
1777608858.185904	stilts_biped	19	61.9149570086876	71.95756826294927	0	0
